"Date","AQS_SITE_ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/30/2015","490351001","3","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"05/03/2015","490351001","3","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"05/06/2015","490351001","3","8","ug/m3 SC","7","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"05/09/2015","490351001","3","4","ug/m3 SC","4","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"05/12/2015","490351001","3","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"05/15/2015","490351001","3","6","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"05/18/2015","490351001","3","6","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"05/21/2015","490351001","3","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"05/24/2015","490351001","3","6","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"05/27/2015","490351001","3","8","ug/m3 SC","7","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"05/30/2015","490351001","3","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"06/02/2015","490351001","3","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"06/05/2015","490351001","3","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"06/08/2015","490351001","3","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"06/11/2015","490351001","3","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"06/14/2015","490351001","3","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"06/17/2015","490351001","3","22","ug/m3 SC","20","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"06/20/2015","490351001","3","25","ug/m3 SC","23","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"06/23/2015","490351001","3","32","ug/m3 SC","30","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"06/26/2015","490351001","3","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"06/29/2015","490351001","3","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"07/02/2015","490351001","3","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"07/05/2015","490351001","3","22","ug/m3 SC","20","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"07/08/2015","490351001","3","20","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"07/11/2015","490351001","3","10","ug/m3 SC","9","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"07/14/2015","490351001","3","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"07/17/2015","490351001","3","25","ug/m3 SC","23","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"07/20/2015","490351001","3","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"07/23/2015","490351001","3","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"07/26/2015","490351001","3","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"07/29/2015","490351001","3","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"08/01/2015","490351001","3","20","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"08/04/2015","490351001","3","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"08/07/2015","490351001","3","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"08/10/2015","490351001","3","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"08/13/2015","490351001","3","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"08/16/2015","490351001","3","34","ug/m3 SC","31","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"08/19/2015","490351001","3","52","ug/m3 SC","48","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"08/22/2015","490351001","3","34","ug/m3 SC","31","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"08/25/2015","490351001","3","37","ug/m3 SC","34","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"08/28/2015","490351001","3","25","ug/m3 SC","23","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"08/31/2015","490351001","3","20","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"09/03/2015","490351001","3","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"09/06/2015","490351001","3","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"09/09/2015","490351001","3","30","ug/m3 SC","28","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"09/12/2015","490351001","3","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"09/15/2015","490351001","3","20","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"09/18/2015","490351001","3","5","ug/m3 SC","5","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"09/21/2015","490351001","3","24","ug/m3 SC","22","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"09/24/2015","490351001","3","28","ug/m3 SC","26","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"09/27/2015","490351001","3","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"09/30/2015","490351001","3","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"10/03/2015","490351001","3","8","ug/m3 SC","7","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"10/06/2015","490351001","3","8","ug/m3 SC","7","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"10/09/2015","490351001","3","19","ug/m3 SC","18","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"10/12/2015","490351001","3","25","ug/m3 SC","23","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"10/15/2015","490351001","3","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"10/18/2015","490351001","3","5","ug/m3 SC","5","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"10/21/2015","490351001","3","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"10/24/2015","490351001","3","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"10/27/2015","490351001","3","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"10/30/2015","490351001","3","4","ug/m3 SC","4","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"11/02/2015","490351001","3","30","ug/m3 SC","28","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"11/05/2015","490351001","3","7","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"11/08/2015","490351001","3","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"11/11/2015","490351001","3","5","ug/m3 SC","5","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"11/14/2015","490351001","3","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"11/17/2015","490351001","3","10","ug/m3 SC","9","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"11/23/2015","490351001","3","29","ug/m3 SC","27","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"11/26/2015","490351001","3","5","ug/m3 SC","5","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"11/29/2015","490351001","3","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"12/02/2015","490351001","3","27","ug/m3 SC","25","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"12/05/2015","490351001","3","25","ug/m3 SC","23","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"12/08/2015","490351001","3","20","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"12/11/2015","490351001","3","8","ug/m3 SC","7","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"12/14/2015","490351001","3","2","ug/m3 SC","2","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"12/17/2015","490351001","3","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"12/20/2015","490351001","3","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"12/23/2015","490351001","3","3","ug/m3 SC","3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"12/26/2015","490351001","3","4","ug/m3 SC","4","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"12/29/2015","490351001","3","26","ug/m3 SC","24","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.708611","-112.094722"
"01/01/2015","490353006","1","35","ug/m3 SC","32","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/02/2015","490353006","1","45","ug/m3 SC","42","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/07/2015","490353006","1","53","ug/m3 SC","49","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/12/2015","490353006","1","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/13/2015","490353006","1","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/14/2015","490353006","1","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/15/2015","490353006","1","31","ug/m3 SC","29","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/16/2015","490353006","1","47","ug/m3 SC","44","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/17/2015","490353006","1","31","ug/m3 SC","29","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/01/2015","490353006","1","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/02/2015","490353006","1","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/12/2015","490353006","1","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/13/2015","490353006","1","25","ug/m3 SC","23","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/14/2015","490353006","1","26","ug/m3 SC","24","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/15/2015","490353006","1","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/16/2015","490353006","1","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/17/2015","490353006","1","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/18/2015","490353006","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/19/2015","490353006","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/20/2015","490353006","1","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/21/2015","490353006","1","7","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/22/2015","490353006","1","3","ug/m3 SC","3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/23/2015","490353006","1","6","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/24/2015","490353006","1","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/25/2015","490353006","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/26/2015","490353006","1","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/27/2015","490353006","1","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"02/28/2015","490353006","1","6","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/15/2015","490353006","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
